# cuda_transfer_trace_v1 coverage=ordinary_backend_set_get_only timing=host_API_wall_not_DMA
id,context,request_id,seq_id,phase,pos_min,pos_max,backend_api,direction,tensor,offset_bytes,size_bytes,device,host_kind,pointer_status,start_monotonic_ns,copy_api_wall_ns,sync_api_wall_ns,copy_status,sync_status
382,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-17#0",0,512000,0,pageable,0,862943352943919,32561,17181,0,0
383,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-18 (reshaped)",0,51200,0,pageable,0,862943353247534,14901,320,0,0
384,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-18",0,8232,0,pageable,0,862943353266335,8950,230,0,0
385,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-18#0",0,512000,0,pageable,0,862943391434589,43442,15101,0,0
386,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-19 (reshaped)",0,51200,0,pageable,0,862943391823828,12071,360,0,0
387,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-19",0,8232,0,pageable,0,862943391840899,5720,230,0,0
388,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-19#0",0,512000,0,pageable,0,862943433123617,38892,15991,0,0
389,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-20 (reshaped)",0,51200,0,pageable,0,862943433443423,11840,370,0,0
390,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-20",0,8232,0,pageable,0,862943433459374,5370,240,0,0
391,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-20#0",0,512000,0,pageable,0,862943462263503,43872,12510,0,0
392,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-21 (reshaped)",0,51200,0,pageable,0,862943462604710,13230,370,0,0
393,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-21",0,8232,0,pageable,0,862943462623421,6110,240,0,0
394,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-21#0",0,512000,0,pageable,0,862943471736963,41222,10990,0,0
395,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-22 (reshaped)",0,51200,0,pageable,0,862943472070729,12561,530,0,0
396,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-22",0,8232,0,pageable,0,862943472088580,6010,360,0,0
397,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-22#0",0,512000,0,pageable,0,862943505181032,35232,12130,0,0
398,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-23 (reshaped)",0,51200,0,pageable,0,862943505551420,10931,360,0,0
399,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-23",0,8232,0,pageable,0,862943505566061,5670,220,0,0
400,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-23#0",0,512000,0,pageable,0,862943538946967,41252,18821,0,0
401,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-24 (reshaped)",0,51200,0,pageable,0,862943539280784,15741,370,0,0
402,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-24",0,8232,0,pageable,0,862943539301075,9260,230,0,0
403,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-24#0",0,512000,0,pageable,0,862943547258050,31121,12331,0,0
404,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-25 (reshaped)",0,51200,0,pageable,0,862943547552014,9481,310,0,0
405,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-25",0,8232,0,pageable,0,862943547564695,4440,240,0,0
406,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-25#0",0,512000,0,pageable,0,862943559083246,39252,13411,0,0
407,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-26 (reshaped)",0,51200,0,pageable,0,862943559406352,21441,390,0,0
408,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-26",0,8232,0,pageable,0,862943559432243,5541,230,0,0
409,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-26#0",0,512000,0,pageable,0,862943567646701,29672,15430,0,0
410,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-27 (reshaped)",0,51200,0,pageable,0,862943568003479,11210,300,0,0
411,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-27",0,8232,0,pageable,0,862943568018520,5440,250,0,0
412,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-27#0",0,512000,0,pageable,0,862943569266471,22102,15900,0,0
413,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-28 (reshaped)",0,51200,0,pageable,0,862943569543735,8431,250,0,0
414,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-28",0,8232,0,pageable,0,862943569555006,4950,240,0,0
415,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-28#0",0,512000,0,pageable,0,862943573819737,23341,16201,0,0
416,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-29 (reshaped)",0,51200,0,pageable,0,862943574095461,8620,240,0,0
417,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-29",0,8232,0,pageable,0,862943574106751,5131,230,0,0
418,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-29#0",0,512000,0,pageable,0,862943575106971,21431,15981,0,0
419,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-30 (reshaped)",0,51200,0,pageable,0,862943575376805,8250,250,0,0
420,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-30",0,8232,0,pageable,0,862943575387665,4990,220,0,0
421,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-30#0",0,512000,0,pageable,0,862943576660378,20901,15991,0,0
422,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-31 (reshaped)",0,51200,0,pageable,0,862943576972364,8390,250,0,0
423,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-31",0,8232,0,pageable,0,862943576983604,5110,240,0,0
424,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-31#0",0,512000,0,pageable,0,862943578216475,21501,16061,0,0
425,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-32 (reshaped)",0,51200,0,pageable,0,862943578486769,8350,250,0,0
426,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-32",0,8232,0,pageable,0,862943578497699,5001,240,0,0
427,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-32#0",0,512000,0,pageable,0,862943579728341,20711,16090,0,0
428,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-33 (reshaped)",0,51200,0,pageable,0,862943580002824,10561,410,0,0
429,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-33",0,8232,0,pageable,0,862943580017815,5840,360,0,0
430,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-33#0",0,512000,0,pageable,0,862943581571672,25731,15881,0,0
431,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-34 (reshaped)",0,51200,0,pageable,0,862943581854856,10010,380,0,0
432,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-34",0,8232,0,pageable,0,862943581868217,5270,240,0,0
433,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-34#0",0,512000,0,pageable,0,862943584022793,20511,16431,0,0
434,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-35 (reshaped)",0,51200,0,pageable,0,862943584329039,8150,250,0,0
435,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-35",0,8232,0,pageable,0,862943584339809,5210,220,0,0
436,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-35#0",0,512000,0,pageable,0,862943585604412,25371,12231,0,0
437,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-36 (reshaped)",0,51200,0,pageable,0,862943585875095,8531,260,0,0
438,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-36",0,8232,0,pageable,0,862943585886176,5000,230,0,0
439,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-36#0",0,512000,0,pageable,0,862943587236033,20711,16361,0,0
440,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-37 (reshaped)",0,51200,0,pageable,0,862943587504286,7801,240,0,0
441,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-37",0,8232,0,pageable,0,862943587514477,5260,230,0,0
442,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-37#0",0,512000,0,pageable,0,862943588746668,19971,16201,0,0
443,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-38 (reshaped)",0,51200,0,pageable,0,862943589015151,8021,250,0,0
444,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-38",0,8232,0,pageable,0,862943589025582,4980,230,0,0
445,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-38#0",0,512000,0,pageable,0,862943590408110,19941,16551,0,0
446,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-39 (reshaped)",0,51200,0,pageable,0,862943590715396,8180,270,0,0
447,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-39",0,8232,0,pageable,0,862943590728436,5261,220,0,0
448,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-39#0",0,512000,0,pageable,0,862943592037901,19651,16181,0,0
449,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-40 (reshaped)",0,51200,0,pageable,0,862943592305734,7801,240,0,0
450,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-40",0,8232,0,pageable,0,862943592315925,4850,230,0,0
451,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-40#0",0,512000,0,pageable,0,862943594362146,20712,16170,0,0
452,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-41 (reshaped)",0,51200,0,pageable,0,862943594630760,8310,250,0,0
453,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-41",0,8232,0,pageable,0,862943594641620,5131,240,0,0
454,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-41#0",0,512000,0,pageable,0,862943596255660,19731,16401,0,0
455,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-42 (reshaped)",0,51200,0,pageable,0,862943596521644,7970,250,0,0
456,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-42",0,8232,0,pageable,0,862943596531974,4880,220,0,0
457,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-42#0",0,512000,0,pageable,0,862943597963355,19871,16381,0,0
458,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-43 (reshaped)",0,51200,0,pageable,0,862943598267980,8021,260,0,0
459,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-43",0,8232,0,pageable,0,862943598278481,5110,230,0,0
460,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-43#0",0,512000,0,pageable,0,862943599805707,20121,16330,0,0
461,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-44 (reshaped)",0,51200,0,pageable,0,862943600071640,7870,260,0,0
462,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-44",0,8232,0,pageable,0,862943600081840,5010,241,0,0
463,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-44#0",0,512000,0,pageable,0,862943601660659,19521,16360,0,0
464,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-45 (reshaped)",0,51200,0,pageable,0,862943601925152,7960,270,0,0
465,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-45",0,8232,0,pageable,0,862943601935482,5051,230,0,0
466,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-45#0",0,512000,0,pageable,0,862943603346742,20891,13121,0,0
467,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-46 (reshaped)",0,51200,0,pageable,0,862943603610505,7951,260,0,0
468,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-46",0,8232,0,pageable,0,862943603621136,4940,240,0,0
469,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-46#0",0,512000,0,pageable,0,862943605355022,19301,16411,0,0
470,target,25,0,decode,72,76,get_tensor,D2H,"hc_mixed-47 (reshaped)",0,51200,0,pageable,0,862943605659767,8220,260,0,0
471,target,25,0,decode,72,76,get_tensor,D2H,"ffn_moe_topk-47",0,8232,0,pageable,0,862943605670537,5371,230,0,0
472,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#ffn_moe_down-47#0",0,512000,0,pageable,0,862943607093308,19011,16201,0,0
473,target,25,0,decode,72,76,set_tensor,H2D,"CUDA0#inp_out_ids#0",0,20,0,pageable,0,862943607131330,2290,8701,0,0
474,target,25,0,decode,72,76,get_tensor_async,D2H,"result_output",0,4966400,0,pageable,0,862943607204624,662453,0,0,-1
475,target,25,0,decode,72,76,get_tensor_async,D2H,"result_mtp_embd",0,204800,0,pageable,0,862943607870247,18971,0,0,-1
476,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#inp_embd (reshaped)#0",0,51200,0,pageable,0,862943612893386,4650,10731,0,0
477,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#inp_s_seq_qnext#0",0,20,0,pageable,0,862943612919217,1230,3060,0,0
478,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ple_embd-1#0",0,51200,0,pageable,0,862943613388650,4371,10590,0,0
479,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#qsa_win_cells#0",0,48,0,pageable,0,862943613406001,1180,2890,0,0
480,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#qsa_win_pos#0",0,48,0,pageable,0,862943613411542,1100,2930,0,0
481,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#qsa_win_blocks#0",0,12,0,pageable,0,862943613416992,1000,3120,0,0
482,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#inp_pos#0",0,80,0,pageable,0,862943613424112,1190,2970,0,0
483,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#KQ_mask#0",0,8192,0,pageable,0,862943613433733,1520,3130,0,0
484,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-12 (reshaped)",0,51200,0,pageable,0,862943618481823,16071,350,0,0
485,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-12",0,8232,0,pageable,0,862943618505564,5201,240,0,0
486,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-12#0",0,512000,0,pageable,0,862943624300432,23321,13091,0,0
487,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-13 (reshaped)",0,51200,0,pageable,0,862943624571135,9911,370,0,0
488,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-13",0,8232,0,pageable,0,862943624584646,5460,260,0,0
489,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-13#0",0,512000,0,pageable,0,862943639674525,33241,17841,0,0
490,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-14 (reshaped)",0,51200,0,pageable,0,862943639975290,10960,490,0,0
491,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-14",0,8232,0,pageable,0,862943639991110,5681,320,0,0
492,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-14#0",0,512000,0,pageable,0,862943649975096,30061,14621,0,0
493,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-15 (reshaped)",0,51200,0,pageable,0,862943650308612,16271,360,0,0
494,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-15",0,8232,0,pageable,0,862943650329113,9401,230,0,0
495,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-15#0",0,512000,0,pageable,0,862943658233805,24602,13000,0,0
496,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-16 (reshaped)",0,51200,0,pageable,0,862943658504749,9360,520,0,0
497,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-16",0,8232,0,pageable,0,862943658517349,5171,260,0,0
498,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-16#0",0,512000,0,pageable,0,862943668369578,27312,12760,0,0
499,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-17 (reshaped)",0,51200,0,pageable,0,862943668647492,9640,300,0,0
500,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-17",0,8232,0,pageable,0,862943668660333,5180,230,0,0
501,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-17#0",0,512000,0,pageable,0,862943694666503,35352,11950,0,0
502,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-18 (reshaped)",0,51200,0,pageable,0,862943694969998,11021,380,0,0
503,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-18",0,8232,0,pageable,0,862943694985479,5390,240,0,0
504,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-18#0",0,512000,0,pageable,0,862943703888820,31772,19021,0,0
505,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-19 (reshaped)",0,51200,0,pageable,0,862943704260739,11100,370,0,0
506,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-19",0,8232,0,pageable,0,862943704276440,5730,220,0,0
507,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-19#0",0,512000,0,pageable,0,862943711081917,38812,14811,0,0
508,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-20 (reshaped)",0,51200,0,pageable,0,862943711409964,11230,380,0,0
509,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-20",0,8232,0,pageable,0,862943711425644,5701,230,0,0
510,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-20#0",0,512000,0,pageable,0,862943720737486,31422,13471,0,0
511,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-21 (reshaped)",0,51200,0,pageable,0,862943721039091,9851,310,0,0
512,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-21",0,8232,0,pageable,0,862943721053232,5400,220,0,0
513,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-21#0",0,512000,0,pageable,0,862943726530284,42462,11360,0,0
514,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-22 (reshaped)",0,51200,0,pageable,0,862943726864970,13731,510,0,0
515,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-22",0,8232,0,pageable,0,862943726886911,6311,430,0,0
516,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-22#0",0,512000,0,pageable,0,862943743816571,32682,12061,0,0
517,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-23 (reshaped)",0,51200,0,pageable,0,862943744203081,16760,390,0,0
518,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-23",0,8232,0,pageable,0,862943744227992,9650,310,0,0
519,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-23#0",0,512000,0,pageable,0,862943761194044,59623,15460,0,0
520,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-24 (reshaped)",0,51200,0,pageable,0,862943761533730,11331,390,0,0
521,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-24",0,8232,0,pageable,0,862943761549261,5440,240,0,0
522,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-24#0",0,512000,0,pageable,0,862943767289036,34362,14330,0,0
523,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-25 (reshaped)",0,51200,0,pageable,0,862943767596191,11111,360,0,0
524,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-25",0,8232,0,pageable,0,862943767611192,5530,250,0,0
525,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-25#0",0,512000,0,pageable,0,862943774079303,40152,11750,0,0
526,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-26 (reshaped)",0,51200,0,pageable,0,862943774396749,10950,400,0,0
527,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-26",0,8232,0,pageable,0,862943774411939,14421,260,0,0
528,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-26#0",0,512000,0,pageable,0,862943780655729,34342,11950,0,0
529,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-27 (reshaped)",0,51200,0,pageable,0,862943781036618,11501,500,0,0
530,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-27",0,8232,0,pageable,0,862943781053699,5920,310,0,0
531,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-27#0",0,512000,0,pageable,0,862943790728649,31261,15441,0,0
532,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-28 (reshaped)",0,51200,0,pageable,0,862943791028924,11370,390,0,0
533,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-28",0,8232,0,pageable,0,862943791044564,5411,240,0,0
534,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-28#0",0,512000,0,pageable,0,862943792146109,23411,16221,0,0
535,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-29 (reshaped)",0,51200,0,pageable,0,862943792418793,8690,280,0,0
536,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-29",0,8232,0,pageable,0,862943792430333,5091,230,0,0
537,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-29#0",0,512000,0,pageable,0,862943793383311,22481,12800,0,0
538,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-30 (reshaped)",0,51200,0,pageable,0,862943793652314,8290,260,0,0
539,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-30",0,8232,0,pageable,0,862943793663254,4941,230,0,0
540,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-30#0",0,512000,0,pageable,0,862943794810541,22351,17851,0,0
541,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-31 (reshaped)",0,51200,0,pageable,0,862943795125507,8510,250,0,0
542,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-31",0,8232,0,pageable,0,862943795137028,5160,230,0,0
543,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-31#0",0,512000,0,pageable,0,862943796245323,21411,16090,0,0
544,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-32 (reshaped)",0,51200,0,pageable,0,862943796515886,8320,270,0,0
545,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-32",0,8232,0,pageable,0,862943796526787,4870,240,0,0
546,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-32#0",0,512000,0,pageable,0,862943797644442,22741,16001,0,0
547,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-33 (reshaped)",0,51200,0,pageable,0,862943797915745,8281,260,0,0
548,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-33",0,8232,0,pageable,0,862943797926576,5130,230,0,0
549,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-33#0",0,512000,0,pageable,0,862943798802149,21451,16421,0,0
550,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-34 (reshaped)",0,51200,0,pageable,0,862943799073233,8350,250,0,0
551,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-34",0,8232,0,pageable,0,862943799085933,4951,240,0,0
552,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-34#0",0,512000,0,pageable,0,862943800101194,20561,16551,0,0
553,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-35 (reshaped)",0,51200,0,pageable,0,862943800407509,8060,250,0,0
554,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-35",0,8232,0,pageable,0,862943800418330,5330,220,0,0
555,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-35#0",0,512000,0,pageable,0,862943803032279,23681,12401,0,0
556,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-36 (reshaped)",0,51200,0,pageable,0,862943803308563,8940,300,0,0
557,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-36",0,8232,0,pageable,0,862943803320494,5270,370,0,0
558,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-36#0",0,512000,0,pageable,0,862943805455989,21692,16230,0,0
559,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-37 (reshaped)",0,51200,0,pageable,0,862943805726533,8230,260,0,0
560,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-37",0,8232,0,pageable,0,862943805737293,5081,250,0,0
561,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-37#0",0,512000,0,pageable,0,862943807295621,20971,16341,0,0
562,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-38 (reshaped)",0,51200,0,pageable,0,862943807564664,8491,260,0,0
563,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-38",0,8232,0,pageable,0,862943807575635,4890,240,0,0
564,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-38#0",0,512000,0,pageable,0,862943808726562,20221,16511,0,0
565,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-39 (reshaped)",0,51200,0,pageable,0,862943809031877,8140,270,0,0
566,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-39",0,8232,0,pageable,0,862943809042677,5081,240,0,0
567,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-39#0",0,512000,0,pageable,0,862943811077448,20951,15921,0,0
568,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-40 (reshaped)",0,51200,0,pageable,0,862943811344362,8110,250,0,0
569,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-40",0,8232,0,pageable,0,862943811355052,4930,220,0,0
570,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-40#0",0,512000,0,pageable,0,862943813772892,20251,16471,0,0
571,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-41 (reshaped)",0,51200,0,pageable,0,862943814040195,8071,250,0,0
572,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-41",0,8232,0,pageable,0,862943814050796,5050,240,0,0
573,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-41#0",0,512000,0,pageable,0,862943815127989,19741,16751,0,0
574,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-42 (reshaped)",0,51200,0,pageable,0,862943815394903,7850,270,0,0
575,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-42",0,8232,0,pageable,0,862943815405173,5150,250,0,0
576,target,25,0,decode,77,81,set_tensor,H2D,"CUDA0#ffn_moe_down-42#0",0,512000,0,pageable,0,862943816772171,19581,16071,0,0
577,target,25,0,decode,77,81,get_tensor,D2H,"hc_mixed-43 (reshaped)",0,51200,0,pageable,0,862943817075676,7990,270,0,0
578,target,25,0,decode,77,81,get_tensor,D2H,"ffn_moe_topk-43",0,8232,0,pageable,0,862943817086377,5060,240,0,0
