seq,weight_entry,epoch,ids_rows,tensor,ggml_type,expert,stride,relative_offset,bytes,shadow_hit,shadow_bypass,context,request_id,seq_id,phase,pos_min,pos_max,shard,absolute_offset
24572,575,1,5,blk.23.ffn_down_exps.weight,20,496,921600,457113600,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00017-of-00033.gguf,1561001152
24573,576,1,5,blk.24.ffn_up_exps.weight,22,11,524800,5772800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1087443264
24574,576,1,5,blk.24.ffn_up_exps.weight,22,87,524800,45657600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1127328064
24575,576,1,5,blk.24.ffn_up_exps.weight,22,99,524800,51955200,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1133625664
24576,576,1,5,blk.24.ffn_up_exps.weight,22,112,524800,58777600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1140448064
24577,576,1,5,blk.24.ffn_up_exps.weight,22,131,524800,68748800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1150419264
24578,576,1,5,blk.24.ffn_up_exps.weight,22,155,524800,81344000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1163014464
24579,576,1,5,blk.24.ffn_up_exps.weight,22,160,524800,83968000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1165638464
24580,576,1,5,blk.24.ffn_up_exps.weight,22,161,524800,84492800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1166163264
24581,576,1,5,blk.24.ffn_up_exps.weight,22,170,524800,89216000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1170886464
24582,576,1,5,blk.24.ffn_up_exps.weight,22,175,524800,91840000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1173510464
24583,576,1,5,blk.24.ffn_up_exps.weight,22,191,524800,100236800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1181907264
24584,576,1,5,blk.24.ffn_up_exps.weight,22,199,524800,104435200,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1186105664
24585,576,1,5,blk.24.ffn_up_exps.weight,22,210,524800,110208000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1191878464
24586,576,1,5,blk.24.ffn_up_exps.weight,22,237,524800,124377600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1206048064
24587,576,1,5,blk.24.ffn_up_exps.weight,22,249,524800,130675200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1212345664
24588,576,1,5,blk.24.ffn_up_exps.weight,22,283,524800,148518400,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1230188864
24589,576,1,5,blk.24.ffn_up_exps.weight,22,296,524800,155340800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1237011264
24590,576,1,5,blk.24.ffn_up_exps.weight,22,305,524800,160064000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1241734464
24591,576,1,5,blk.24.ffn_up_exps.weight,22,308,524800,161638400,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1243308864
24592,576,1,5,blk.24.ffn_up_exps.weight,22,316,524800,165836800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1247507264
24593,576,1,5,blk.24.ffn_up_exps.weight,22,318,524800,166886400,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1248556864
24594,576,1,5,blk.24.ffn_up_exps.weight,22,319,524800,167411200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1249081664
24595,576,1,5,blk.24.ffn_up_exps.weight,22,325,524800,170560000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1252230464
24596,576,1,5,blk.24.ffn_up_exps.weight,22,370,524800,194176000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1275846464
24597,576,1,5,blk.24.ffn_up_exps.weight,22,373,524800,195750400,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1277420864
24598,576,1,5,blk.24.ffn_up_exps.weight,22,422,524800,221465600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1303136064
24599,576,1,5,blk.24.ffn_up_exps.weight,22,425,524800,223040000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1304710464
24600,576,1,5,blk.24.ffn_up_exps.weight,22,426,524800,223564800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1305235264
24601,576,1,5,blk.24.ffn_up_exps.weight,22,463,524800,242982400,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1324652864
24602,576,1,5,blk.24.ffn_up_exps.weight,22,477,524800,250329600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1332000064
24603,576,1,5,blk.24.ffn_up_exps.weight,22,488,524800,256102400,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1337772864
24604,576,1,5,blk.24.ffn_up_exps.weight,22,492,524800,258201600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1339872064
24605,576,1,5,blk.24.ffn_up_exps.weight,22,496,524800,260300800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1341971264
24606,576,1,5,blk.24.ffn_up_exps.weight,22,507,524800,266073600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1347744064
24607,577,1,5,blk.24.ffn_gate_exps.weight,22,11,524800,5772800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,811751744
24608,577,1,5,blk.24.ffn_gate_exps.weight,22,87,524800,45657600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,851636544
24609,577,1,5,blk.24.ffn_gate_exps.weight,22,99,524800,51955200,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,857934144
24610,577,1,5,blk.24.ffn_gate_exps.weight,22,112,524800,58777600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,864756544
24611,577,1,5,blk.24.ffn_gate_exps.weight,22,131,524800,68748800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,874727744
24612,577,1,5,blk.24.ffn_gate_exps.weight,22,155,524800,81344000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,887322944
24613,577,1,5,blk.24.ffn_gate_exps.weight,22,160,524800,83968000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,889946944
24614,577,1,5,blk.24.ffn_gate_exps.weight,22,161,524800,84492800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,890471744
24615,577,1,5,blk.24.ffn_gate_exps.weight,22,170,524800,89216000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,895194944
24616,577,1,5,blk.24.ffn_gate_exps.weight,22,175,524800,91840000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,897818944
24617,577,1,5,blk.24.ffn_gate_exps.weight,22,191,524800,100236800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,906215744
24618,577,1,5,blk.24.ffn_gate_exps.weight,22,199,524800,104435200,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,910414144
24619,577,1,5,blk.24.ffn_gate_exps.weight,22,210,524800,110208000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,916186944
24620,577,1,5,blk.24.ffn_gate_exps.weight,22,237,524800,124377600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,930356544
24621,577,1,5,blk.24.ffn_gate_exps.weight,22,249,524800,130675200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,936654144
24622,577,1,5,blk.24.ffn_gate_exps.weight,22,283,524800,148518400,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,954497344
24623,577,1,5,blk.24.ffn_gate_exps.weight,22,296,524800,155340800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,961319744
24624,577,1,5,blk.24.ffn_gate_exps.weight,22,305,524800,160064000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,966042944
24625,577,1,5,blk.24.ffn_gate_exps.weight,22,308,524800,161638400,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,967617344
24626,577,1,5,blk.24.ffn_gate_exps.weight,22,316,524800,165836800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,971815744
24627,577,1,5,blk.24.ffn_gate_exps.weight,22,318,524800,166886400,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,972865344
24628,577,1,5,blk.24.ffn_gate_exps.weight,22,319,524800,167411200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,973390144
24629,577,1,5,blk.24.ffn_gate_exps.weight,22,325,524800,170560000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,976538944
24630,577,1,5,blk.24.ffn_gate_exps.weight,22,370,524800,194176000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1000154944
24631,577,1,5,blk.24.ffn_gate_exps.weight,22,373,524800,195750400,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1001729344
24632,577,1,5,blk.24.ffn_gate_exps.weight,22,422,524800,221465600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1027444544
24633,577,1,5,blk.24.ffn_gate_exps.weight,22,425,524800,223040000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1029018944
24634,577,1,5,blk.24.ffn_gate_exps.weight,22,426,524800,223564800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1029543744
24635,577,1,5,blk.24.ffn_gate_exps.weight,22,463,524800,242982400,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1048961344
24636,577,1,5,blk.24.ffn_gate_exps.weight,22,477,524800,250329600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1056308544
24637,577,1,5,blk.24.ffn_gate_exps.weight,22,488,524800,256102400,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1062081344
24638,577,1,5,blk.24.ffn_gate_exps.weight,22,492,524800,258201600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1064180544
24639,577,1,5,blk.24.ffn_gate_exps.weight,22,496,524800,260300800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1066279744
24640,577,1,5,blk.24.ffn_gate_exps.weight,22,507,524800,266073600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,1072052544
24641,578,1,5,blk.24.ffn_down_exps.weight,20,11,921600,10137600,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,342516544
24642,578,1,5,blk.24.ffn_down_exps.weight,20,87,921600,80179200,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,412558144
24643,578,1,5,blk.24.ffn_down_exps.weight,20,99,921600,91238400,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,423617344
24644,578,1,5,blk.24.ffn_down_exps.weight,20,112,921600,103219200,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,435598144
24645,578,1,5,blk.24.ffn_down_exps.weight,20,131,921600,120729600,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,453108544
24646,578,1,5,blk.24.ffn_down_exps.weight,20,155,921600,142848000,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,475226944
24647,578,1,5,blk.24.ffn_down_exps.weight,20,160,921600,147456000,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,479834944
24648,578,1,5,blk.24.ffn_down_exps.weight,20,161,921600,148377600,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,480756544
24649,578,1,5,blk.24.ffn_down_exps.weight,20,170,921600,156672000,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,489050944
24650,578,1,5,blk.24.ffn_down_exps.weight,20,175,921600,161280000,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,493658944
24651,578,1,5,blk.24.ffn_down_exps.weight,20,191,921600,176025600,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,508404544
24652,578,1,5,blk.24.ffn_down_exps.weight,20,199,921600,183398400,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,515777344
24653,578,1,5,blk.24.ffn_down_exps.weight,20,210,921600,193536000,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,525914944
24654,578,1,5,blk.24.ffn_down_exps.weight,20,237,921600,218419200,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,550798144
24655,578,1,5,blk.24.ffn_down_exps.weight,20,249,921600,229478400,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,561857344
24656,578,1,5,blk.24.ffn_down_exps.weight,20,283,921600,260812800,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,593191744
24657,578,1,5,blk.24.ffn_down_exps.weight,20,296,921600,272793600,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,605172544
24658,578,1,5,blk.24.ffn_down_exps.weight,20,305,921600,281088000,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,613466944
24659,578,1,5,blk.24.ffn_down_exps.weight,20,308,921600,283852800,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,616231744
24660,578,1,5,blk.24.ffn_down_exps.weight,20,316,921600,291225600,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,623604544
24661,578,1,5,blk.24.ffn_down_exps.weight,20,318,921600,293068800,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,625447744
24662,578,1,5,blk.24.ffn_down_exps.weight,20,319,921600,293990400,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,626369344
24663,578,1,5,blk.24.ffn_down_exps.weight,20,325,921600,299520000,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,631898944
24664,578,1,5,blk.24.ffn_down_exps.weight,20,370,921600,340992000,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,673370944
24665,578,1,5,blk.24.ffn_down_exps.weight,20,373,921600,343756800,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,676135744
24666,578,1,5,blk.24.ffn_down_exps.weight,20,422,921600,388915200,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,721294144
24667,578,1,5,blk.24.ffn_down_exps.weight,20,425,921600,391680000,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,724058944
24668,578,1,5,blk.24.ffn_down_exps.weight,20,426,921600,392601600,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,724980544
24669,578,1,5,blk.24.ffn_down_exps.weight,20,463,921600,426700800,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,759079744
24670,578,1,5,blk.24.ffn_down_exps.weight,20,477,921600,439603200,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,771982144
24671,578,1,5,blk.24.ffn_down_exps.weight,20,488,921600,449740800,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,782119744
24672,578,1,5,blk.24.ffn_down_exps.weight,20,492,921600,453427200,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,785806144
24673,578,1,5,blk.24.ffn_down_exps.weight,20,496,921600,457113600,921600,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,789492544
24674,578,1,5,blk.24.ffn_down_exps.weight,20,507,921600,467251200,921600,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00018-of-00033.gguf,799630144
24675,579,1,5,blk.25.ffn_up_exps.weight,22,30,524800,15744000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,291438912
24676,579,1,5,blk.25.ffn_up_exps.weight,22,40,524800,20992000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,296686912
24677,579,1,5,blk.25.ffn_up_exps.weight,22,41,524800,21516800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,297211712
24678,579,1,5,blk.25.ffn_up_exps.weight,22,49,524800,25715200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,301410112
24679,579,1,5,blk.25.ffn_up_exps.weight,22,68,524800,35686400,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,311381312
24680,579,1,5,blk.25.ffn_up_exps.weight,22,80,524800,41984000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,317678912
24681,579,1,5,blk.25.ffn_up_exps.weight,22,111,524800,58252800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,333947712
24682,579,1,5,blk.25.ffn_up_exps.weight,22,122,524800,64025600,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,339720512
24683,579,1,5,blk.25.ffn_up_exps.weight,22,129,524800,67699200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,343394112
24684,579,1,5,blk.25.ffn_up_exps.weight,22,139,524800,72947200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,348642112
24685,579,1,5,blk.25.ffn_up_exps.weight,22,142,524800,74521600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,350216512
24686,579,1,5,blk.25.ffn_up_exps.weight,22,154,524800,80819200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,356514112
24687,579,1,5,blk.25.ffn_up_exps.weight,22,157,524800,82393600,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,358088512
24688,579,1,5,blk.25.ffn_up_exps.weight,22,183,524800,96038400,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,371733312
24689,579,1,5,blk.25.ffn_up_exps.weight,22,214,524800,112307200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,388002112
24690,579,1,5,blk.25.ffn_up_exps.weight,22,259,524800,135923200,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,411618112
24691,579,1,5,blk.25.ffn_up_exps.weight,22,286,524800,150092800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,425787712
24692,579,1,5,blk.25.ffn_up_exps.weight,22,302,524800,158489600,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,434184512
24693,579,1,5,blk.25.ffn_up_exps.weight,22,304,524800,159539200,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,435234112
24694,579,1,5,blk.25.ffn_up_exps.weight,22,335,524800,175808000,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,451502912
24695,579,1,5,blk.25.ffn_up_exps.weight,22,346,524800,181580800,524800,0,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,457275712
24696,579,1,5,blk.25.ffn_up_exps.weight,22,360,524800,188928000,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,464622912
24697,579,1,5,blk.25.ffn_up_exps.weight,22,361,524800,189452800,524800,1,0,target,27,0,decode,72,76,Qwen3.8-Flash-Next-AD-4.27bpw-Q4_K_M-M64-00019-of-00033.gguf,465147712
